UniProtKB_ac	iso_id	uniprot_seq_length	uniprot_seq_md5	coordinate_id	provider	from	to	template	qmeandisco_global	seqid	url	in_uniprot	model_length
Q9NR21	Q9NR21-4	338	25cee1889681df36a9e7727efc459f2b	62ebbbe12e6d2f191fdc4435	SWISSMODEL	136	338	2pqf.6.A	0.7069412027042349	46.994537353515625	https://swissmodel.expasy.org/repository/uniprot/Q9NR21.pdb?provider=swissmodel&from=136&to=338&template=2pqf.6.A	True	203
Q9Y5I3	Q9Y5I3-1	950	62997301b266a4fcbeacaf44730dfbdd	62efb9f1bcf959b6f54448a3	SWISSMODEL	30	668	6e6b.1.A	0.7069524846777115	42.85714340209961	https://swissmodel.expasy.org/repository/uniprot/Q9Y5I3.pdb?provider=swissmodel&from=30&to=668&template=6e6b.1.A	True	639
Q9H0H0		1204	cd63eb1337248a082382e47c6f4c1194	62f05ab28dd4afece7c78830	SWISSMODEL	32	1202	7cun.1.B	0.7069567090089753	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9H0H0.pdb?provider=swissmodel&from=32&to=1202&template=7cun.1.B	True	1171
P35968	P35968-1	1356	3b93a11bc1683dc849a09618fb5af54b	6348292a33ec012368b73445	SWISSMODEL	132	329	3v2a.1.A	0.7069624487961069	100.0	https://swissmodel.expasy.org/repository/uniprot/P35968.pdb?provider=swissmodel&from=132&to=329&template=3v2a.1.A	True	198
O00418		725	11deef90edba1eeda75abea0265ab5d9	62eed6ffdfd92a206c35f081	SWISSMODEL	78	723	7shq.1.A	0.7069974830879547	98.67424011230467	https://swissmodel.expasy.org/repository/uniprot/O00418.pdb?provider=swissmodel&from=78&to=723&template=7shq.1.A	True	646
P29762		137	e77f9f75b4dd2413a6fa3ae6045c0af2	62ee7f07fd15a05a86f5ec82	SWISSMODEL	1	137	6e50.1.B	0.7070336435399133	35.87786102294922	https://swissmodel.expasy.org/repository/uniprot/P29762.pdb?provider=swissmodel&from=1&to=137&template=6e50.1.B	True	137
O95907		504	5130209cdf00eef310793748c4783398	62ed9507142612989492f6d9	SWISSMODEL	15	430	7ckr.1.A	0.7070398986214379	42.52336502075195	https://swissmodel.expasy.org/repository/uniprot/O95907.pdb?provider=swissmodel&from=15&to=430&template=7ckr.1.A	True	416
Q9UBC5		1043	c521c914b29c547a629b130062915f96	62effee1fde524c02da18ebd	SWISSMODEL	7	741	5i0i.1.A	0.7070496016428999	38.40782165527344	https://swissmodel.expasy.org/repository/uniprot/Q9UBC5.pdb?provider=swissmodel&from=7&to=741&template=5i0i.1.A	True	735
Q13838	Q13838-1	428	eb103fbabf2e79f354fccaac14d4fbc9	630cc54794616260d38f51d9	SWISSMODEL	46	396	4kbf.2.A	0.7070723343680969	31.778425216674805	https://swissmodel.expasy.org/repository/uniprot/Q13838.pdb?provider=swissmodel&from=46&to=396&template=4kbf.2.A	True	351
O14879		490	512f12d39829413f4c2fc4f0972a8357	62ed7b2cddd32094455a8169	SWISSMODEL	5	448	5w5h.2.G	0.7071006228258351	47.28506851196289	https://swissmodel.expasy.org/repository/uniprot/O14879.pdb?provider=swissmodel&from=5&to=448&template=5w5h.2.G	True	444
Q9UDY2	Q9UDY2-1	1190	be4d91dfb6c817d8ffc22b53dd0be2c1	62f0551b7af4c562ac441134	SWISSMODEL	510	887	3shw.1.A	0.7071211958227307	66.36971282958984	https://swissmodel.expasy.org/repository/uniprot/Q9UDY2.pdb?provider=swissmodel&from=510&to=887&template=3shw.1.A	True	378
Q8N201		2190	9aea471b545aad007c606d125b232d01	62f17260c9c3f7745373a43c	SWISSMODEL	1389	2185	7cun.1.A	0.7071328040278574	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8N201.pdb?provider=swissmodel&from=1389&to=2185&template=7cun.1.A	True	797
P29033		226	32f555a2d1a1d9719d12f223aeb9822b	633c588c84aada760bdbc813	SWISSMODEL	1	217	7qev.1.A	0.7071582625414231	100.0	https://swissmodel.expasy.org/repository/uniprot/P29033.pdb?provider=swissmodel&from=1&to=217&template=7qev.1.A	True	217
Q8IYP2		241	078888f6ca3de684c83524043841a182	62ecc5beb35251bb366b7198	SWISSMODEL	18	241	1g3b.1.A	0.7071625716631711	36.03603744506836	https://swissmodel.expasy.org/repository/uniprot/Q8IYP2.pdb?provider=swissmodel&from=18&to=241&template=1g3b.1.A	True	224
P01877		340	8b7cc61e5f6092914549e2fd052ea47d	62ebcca89fc72ac1010a4210	SWISSMODEL	113	340	7jg2.1.A	0.7071718137045204	59.05044555664063	https://swissmodel.expasy.org/repository/uniprot/P01877.pdb?provider=swissmodel&from=113&to=340&template=7jg2.1.A	True	228
Q9P1Z2	Q9P1Z2-1	691	fc0daf50f842f513f24eb8129b7a5d35	62eeb0ebe4b9e1c5d60f6af1	SWISSMODEL	13	122	4nlh.1.A	0.7071936704319672	48.12030029296875	https://swissmodel.expasy.org/repository/uniprot/Q9P1Z2.pdb?provider=swissmodel&from=13&to=122&template=4nlh.1.A	True	110
P46459	P46459-1	744	100edf02d3c56d3dc39224c742582596	62fa273cb5d5abc4f3c4c93a	SWISSMODEL	215	737	3j94.1.A	0.7071985774241873	98.38710021972656	https://swissmodel.expasy.org/repository/uniprot/P46459.pdb?provider=swissmodel&from=215&to=737&template=3j94.1.A	True	523
P02786		760	07d390c3bdf75259449a06491475a8c0	63477e0ffec757f60dc2624e	SWISSMODEL	128	289	6w3h.1.B	0.7071993421531826	67.80821990966797	https://swissmodel.expasy.org/repository/uniprot/P02786.pdb?provider=swissmodel&from=128&to=289&template=6w3h.1.B	True	162
Q96B02	Q96B02-1	151	1205359a83df1f9fd7bd2c187e2b179f	62ee334d995a76c1d30eff3a	SWISSMODEL	2	141	5knl.1.C	0.7072057743664969	36.296295166015625	https://swissmodel.expasy.org/repository/uniprot/Q96B02.pdb?provider=swissmodel&from=2&to=141&template=5knl.1.C	True	140
O95490	O95490-1	1459	6fb57a1184b76ac03fa4611291580edb	62f0c65e5c9d1119759383a7	SWISSMODEL	825	1099	7sf7.1.A	0.7072066474628383	72.0136489868164	https://swissmodel.expasy.org/repository/uniprot/O95490.pdb?provider=swissmodel&from=825&to=1099&template=7sf7.1.A	True	275
Q96M63	Q96M63-1	670	2718f54ad5546fa938b8765e11d10e62	62ee981fdbc2fa0ae5ed61bc	SWISSMODEL	13	230	6u42.441.A	0.7072212860548126	22.821577072143555	https://swissmodel.expasy.org/repository/uniprot/Q96M63.pdb?provider=swissmodel&from=13&to=230&template=6u42.441.A	True	218
P14867		456	6f223d638083762b747dd3a626600088	6309f360ed0ae3bdc50b0f3a	SWISSMODEL	39	445	7qne.1.A	0.7072378804794361	100.0	https://swissmodel.expasy.org/repository/uniprot/P14867.pdb?provider=swissmodel&from=39&to=445&template=7qne.1.A	True	407
Q8IUE1		241	2965e71babbe23d764f971925d14ca54	62ecc5b8b35251bb366b701e	SWISSMODEL	54	120	6fqp.1.C	0.7072385172533346	66.19718170166016	https://swissmodel.expasy.org/repository/uniprot/Q8IUE1.pdb?provider=swissmodel&from=54&to=120&template=6fqp.1.C	True	67
Q8IWJ2	Q8IWJ2-1	1684	0426804965b042f5f0b48f1bf45e556e	62f1038205deae3133e7685d	SWISSMODEL	604	672	3o0z.1.A	0.7072532188300164	18.571428298950195	https://swissmodel.expasy.org/repository/uniprot/Q8IWJ2.pdb?provider=swissmodel&from=604&to=672&template=3o0z.1.A	True	69
Q86Z14		1044	1713352e9feaf088c61702bf9a7ae3c2	62effc3d8e4b02c5f63c23d6	SWISSMODEL	511	966	5yj7.1.A	0.707259583711072	33.5616455078125	https://swissmodel.expasy.org/repository/uniprot/Q86Z14.pdb?provider=swissmodel&from=511&to=966&template=5yj7.1.A	True	456
P36956	P36956-1	1147	4bdd3c4cd29f4507d5ceabcace081885	6348afec1d39a76c9331dd83	SWISSMODEL	324	384	4atk.1.A	0.7072634349663361	37.64706039428711	https://swissmodel.expasy.org/repository/uniprot/P36956.pdb?provider=swissmodel&from=324&to=384&template=4atk.1.A	True	61
Q9BYG5	Q9BYG5-1	372	6b51a26f96b0933e45ffc84dc28aea8b	631acd0ce6b2fe0d6ca19635	SWISSMODEL	15	96	1wmh.1.B	0.7073101130625042	54.878047943115234	https://swissmodel.expasy.org/repository/uniprot/Q9BYG5.pdb?provider=swissmodel&from=15&to=96&template=1wmh.1.B	True	82
P48048	P48048-1	391	5a16e8a8ae8c7cb607d00958b3200ad0	62ec805de14122d4912697fa	SWISSMODEL	38	364	3spg.1.D	0.707319438142748	47.56097412109375	https://swissmodel.expasy.org/repository/uniprot/P48048.pdb?provider=swissmodel&from=38&to=364&template=3spg.1.D	True	327
O75449	O75449-1	491	5f3b5926c6a6a95d09c15f18a07ab707	62ed80541891d96608c2142f	SWISSMODEL	184	489	5zqm.1.A	0.7073276751015841	100.0	https://swissmodel.expasy.org/repository/uniprot/O75449.pdb?provider=swissmodel&from=184&to=489&template=5zqm.1.A	True	306
Q8TDG4	Q8TDG4-1	1101	c3e383b8ef9e26689773bae4d338143b	632138055e139def3be18e6f	SWISSMODEL	317	1050	5a9j.1.A	0.7073470711688609	36.17318344116211	https://swissmodel.expasy.org/repository/uniprot/Q8TDG4.pdb?provider=swissmodel&from=317&to=1050&template=5a9j.1.A	True	734
Q9HCQ5	Q9HCQ5-1	603	a64846ae07267fb17b6770dd8e889305	62ee3c0499aa33551da893fe	SWISSMODEL	88	597	6pxu.1.A	0.7073802684166679	36.43724822998047	https://swissmodel.expasy.org/repository/uniprot/Q9HCQ5.pdb?provider=swissmodel&from=88&to=597&template=6pxu.1.A	True	510
Q6IPR3	Q6IPR3-1	259	cc6df736759a2e4b97a68ef61a6cec05	62ec814e45680410dc493c1f	SWISSMODEL	6	199	2qg3.1.B	0.7074183208172307	27.894737243652344	https://swissmodel.expasy.org/repository/uniprot/Q6IPR3.pdb?provider=swissmodel&from=6&to=199&template=2qg3.1.B	True	194
O75023	O75023-1	590	d13003ddf2f0da7ada2484f5f96641e0	62ee2c4f6a602dcb33e84802	SWISSMODEL	25	418	6zdx.1.B	0.7074197937099403	62.4365463256836	https://swissmodel.expasy.org/repository/uniprot/O75023.pdb?provider=swissmodel&from=25&to=418&template=6zdx.1.B	True	394
Q8NBE8		558	1c33dd9d9982d4362f4ef4a0beae68ae	62edf7cc5c65874c20a84794	SWISSMODEL	272	554	6fmp.1.A	0.7074283423504153	27.758007049560547	https://swissmodel.expasy.org/repository/uniprot/Q8NBE8.pdb?provider=swissmodel&from=272&to=554&template=6fmp.1.A	True	283
P20963	P20963-1	164	cf939aa91b376233ce70ab014ee9fe21	62edf79854d2ec1fea3a924d	SWISSMODEL	24	55	6jxr.1.B	0.707436066423381	100.0	https://swissmodel.expasy.org/repository/uniprot/P20963.pdb?provider=swissmodel&from=24&to=55&template=6jxr.1.B	True	32
P20265	P20265-1	443	bceed88f68f5f5b7f08c5a0c2fb5fc7b	62ed09b6ea08e2c53aacad0a	SWISSMODEL	263	416	7xrc.1.A	0.70746507918391	100.0	https://swissmodel.expasy.org/repository/uniprot/P20265.pdb?provider=swissmodel&from=263&to=416&template=7xrc.1.A	True	154
Q969J5	Q969J5-1	263	6cd7d4fe5752b2a67a1386341469217f	62ec71b05d09e4b609b32ddb	SWISSMODEL	29	257	3g9v.1.A	0.7074704415818014	100.0	https://swissmodel.expasy.org/repository/uniprot/Q969J5.pdb?provider=swissmodel&from=29&to=257&template=3g9v.1.A	True	229
O43439	O43439-1	604	4963c031021ace92fcbb15165b3e705f	62ee3c0399aa33551da89314	SWISSMODEL	432	491	6vol.1.K	0.7075140972617151	21.66666603088379	https://swissmodel.expasy.org/repository/uniprot/O43439.pdb?provider=swissmodel&from=432&to=491&template=6vol.1.K	True	60
Q15027		740	86a82a0434d150d6decf8a7d306fc395	62eee99cb50433a99471af45	SWISSMODEL	1	364	5h3d.3.A	0.7075191140768349	100.0	https://swissmodel.expasy.org/repository/uniprot/Q15027.pdb?provider=swissmodel&from=1&to=364&template=5h3d.3.A	True	364
O75879		557	6b03ad310f83463041023544fc77b2aa	62edf55f3596e29a55d33dfb	SWISSMODEL	61	556	3ip4.1.B	0.707526514704773	37.92372894287109	https://swissmodel.expasy.org/repository/uniprot/O75879.pdb?provider=swissmodel&from=61&to=556&template=3ip4.1.B	True	496
Q8WXH4	Q8WXH4-1	323	ac76e4717bbaacfae43008c873f3ab84	62eb82c9b949ce6d0a306cb1	SWISSMODEL	34	289	5lec.1.A	0.7075378938213454	28.125	https://swissmodel.expasy.org/repository/uniprot/Q8WXH4.pdb?provider=swissmodel&from=34&to=289&template=5lec.1.A	True	256
P42768		502	5d9bb1d588b9d77d326c97b05d1aa51d	630cb280bbe491b9cc82c11f	SWISSMODEL	242	309	2k42.1.A	0.7075562708626718	100.0	https://swissmodel.expasy.org/repository/uniprot/P42768.pdb?provider=swissmodel&from=242&to=309&template=2k42.1.A	True	68
Q8N7H5	Q8N7H5-1	531	84a895d9f0418b11f3bce18acda866e1	62edc9d3e7621dadb1c950a4	SWISSMODEL	170	257	4m6t.1.A	0.7075722242745748	94.31818389892578	https://swissmodel.expasy.org/repository/uniprot/Q8N7H5.pdb?provider=swissmodel&from=170&to=257&template=4m6t.1.A	True	88
P57078	P57078-1	832	d77b4161b21dfee19fc0b05cb5274b69	6319b3cb3f382c27e88dcd36	SWISSMODEL	446	810	5led.1.A	0.7075763360148212	41.17647171020508	https://swissmodel.expasy.org/repository/uniprot/P57078.pdb?provider=swissmodel&from=446&to=810&template=5led.1.A	True	365
O15084	O15084-3	1053	b1a2bfc9fe3b1c3ef0109d68c9f99395	62f0043ad3802a4e5d7e90fd	SWISSMODEL	140	641	7uzu.1.A	0.7075770755917785	32.13367462158203	https://swissmodel.expasy.org/repository/uniprot/O15084.pdb?provider=swissmodel&from=140&to=641&template=7uzu.1.A	True	502
P35556	P35556-1	2912	b93aa29fb8777bda1a99351c11cd5ba9	62f1bb996f275e6f81a456ae	SWISSMODEL	1531	1691	1uzj.3.A	0.707580135899241	75.77639770507812	https://swissmodel.expasy.org/repository/uniprot/P35556.pdb?provider=swissmodel&from=1531&to=1691&template=1uzj.3.A	True	161
Q9Y388		322	eee49dbca84aabcef09575dc98976101	6305acd7ada1b7031dc99a7d	SWISSMODEL	1	140	7dvq.1.a	0.7075980037519383	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9Y388.pdb?provider=swissmodel&from=1&to=140&template=7dvq.1.a	True	140
P17661		470	69da5e21ab5d09b231e60f82c894fda1	630d81eb97e85b67fcc514e0	SWISSMODEL	107	256	7d9n.1.B	0.7076138208717337	32.02614212036133	https://swissmodel.expasy.org/repository/uniprot/P17661.pdb?provider=swissmodel&from=107&to=256&template=7d9n.1.B	True	150
Q8N8I0		201	3edd73e5f662cc449a909740f3afa594	62ed5eddce9baaf8203e15b6	SWISSMODEL	71	156	3bs5.1.A	0.7076197455257212	36.26373672485352	https://swissmodel.expasy.org/repository/uniprot/Q8N8I0.pdb?provider=swissmodel&from=71&to=156&template=3bs5.1.A	True	86
P0C7T5		689	57c90f2c80df1db8d6fc05d05cefd2f9	63469f681f85ac726b6107d5	SWISSMODEL	461	583	4j2l.2.A	0.707627154093382	61.11111068725586	https://swissmodel.expasy.org/repository/uniprot/P0C7T5.pdb?provider=swissmodel&from=461&to=583&template=4j2l.2.A	True	123
Q9NR80	Q9NR80-1	690	9ecc7363800a8ad7869d5b2594df2418	62eeada72a83a408eaa16fe2	SWISSMODEL	275	607	4yon.1.A	0.7076477313654345	40.974212646484375	https://swissmodel.expasy.org/repository/uniprot/Q9NR80.pdb?provider=swissmodel&from=275&to=607&template=4yon.1.A	True	333
Q02318		531	6d778e753103b5e9d41886ebc1b7fb74	62edc8d1d64b03dada110dc0	SWISSMODEL	59	529	3k9v.1.A	0.7076717394621421	33.11111068725586	https://swissmodel.expasy.org/repository/uniprot/Q02318.pdb?provider=swissmodel&from=59&to=529&template=3k9v.1.A	True	471
O75487	O75487-1	556	c632986f9ffc511ef207aba49a57f0d3	62edf38ecc7ae775ca399bf2	SWISSMODEL	27	483	4ad7.2.A	0.7076907022343379	45.11434555053711	https://swissmodel.expasy.org/repository/uniprot/O75487.pdb?provider=swissmodel&from=27&to=483&template=4ad7.2.A	True	457
P33992		734	0f1753bc2d2891cd8be77ce5686d21f0	62eee4fb2c0f6e7dae61b928	SWISSMODEL	21	656	6xtx.1.D	0.7077035755004456	100.0	https://swissmodel.expasy.org/repository/uniprot/P33992.pdb?provider=swissmodel&from=21&to=656&template=6xtx.1.D	True	636
Q92806		393	ddb18c50ed3945d84ad617e3b722b466	62ec86bd92f2db0035ad0391	SWISSMODEL	22	347	3spj.1.D	0.7077172235285454	57.40181350708008	https://swissmodel.expasy.org/repository/uniprot/Q92806.pdb?provider=swissmodel&from=22&to=347&template=3spj.1.D	True	326
Q6ZN18	Q6ZN18-1	517	cb0dd38eaa38178a25e706af0f6be2bc	62edaf32966a859bfe380e12	SWISSMODEL	260	355	5y0u.1.A	0.7077371268206548	100.0	https://swissmodel.expasy.org/repository/uniprot/Q6ZN18.pdb?provider=swissmodel&from=260&to=355&template=5y0u.1.A	True	96
P21802	P21802-1	821	8278583234a3eda2a192d8bb50e1fab8	63413514be357689ad1aca17	SWISSMODEL	149	360	1e0o.1.D	0.707751795134053	100.0	https://swissmodel.expasy.org/repository/uniprot/P21802.pdb?provider=swissmodel&from=149&to=360&template=1e0o.1.D	True	212
Q8TD10	Q8TD10-1	442	b6ee5da560c429a14c957fb2f43f7d4a	62ed09b9ea08e2c53aacae7b	SWISSMODEL	301	431	3k29.1.A	0.707759023270013	10.569106101989746	https://swissmodel.expasy.org/repository/uniprot/Q8TD10.pdb?provider=swissmodel&from=301&to=431&template=3k29.1.A	True	131
P0C0L5		1744	9e8176cccd54db49136ef5993f3dd611	62f1166ba2da1728933681ed	SWISSMODEL	759	1413	7b2m.1.B	0.7077698385723988	98.56584167480467	https://swissmodel.expasy.org/repository/uniprot/P0C0L5.pdb?provider=swissmodel&from=759&to=1413&template=7b2m.1.B	True	655
Q00610	Q00610-1	1675	6d810337e30ce4304c953b26a25c5f2c	62f1038405deae3133e76915	SWISSMODEL	635	1075	6wcj.1.I	0.7077727169077551	99.94029998779295	https://swissmodel.expasy.org/repository/uniprot/Q00610.pdb?provider=swissmodel&from=635&to=1075&template=6wcj.1.I	True	441
Q6EKJ0	Q6EKJ0-1	949	e8643362cbfe714cb343762c2c1ab871	62efb5ca785b3529d2e8c010	SWISSMODEL	97	192	2d9b.1.A	0.7077851249385386	81.25	https://swissmodel.expasy.org/repository/uniprot/Q6EKJ0.pdb?provider=swissmodel&from=97&to=192&template=2d9b.1.A	True	96
Q9H1K1	Q9H1K1-1	167	d319f56cf682d45fe7498cc8b3d4ef73	62ede94e5177d4b50e2ab0f1	SWISSMODEL	36	159	7rtk.1.D	0.7078410389666141	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9H1K1.pdb?provider=swissmodel&from=36&to=159&template=7rtk.1.D	True	124
P07197	P07197-1	916	34c73a29e44588b62696282e9d03a76f	62ef9c7e52f1678dde054904	SWISSMODEL	146	249	3uf1.1.A	0.7078416579038121	44.85981369018555	https://swissmodel.expasy.org/repository/uniprot/P07197.pdb?provider=swissmodel&from=146&to=249&template=3uf1.1.A	True	104
Q07869	Q07869-1	468	f758f3566fa5c02ea133ec7a89a5d06d	6334c6430ad70b46b35124a5	SWISSMODEL	99	468	3dzy.1.B	0.7078495864138937	64.9595718383789	https://swissmodel.expasy.org/repository/uniprot/Q07869.pdb?provider=swissmodel&from=99&to=468&template=3dzy.1.B	True	370
Q99614		292	5bf55e090c1e28b522132f2468139103	62ec018034035e3061187439	SWISSMODEL	112	257	1qz2.1.C	0.7078520281767056	24.657533645629883	https://swissmodel.expasy.org/repository/uniprot/Q99614.pdb?provider=swissmodel&from=112&to=257&template=1qz2.1.C	True	146
P78347	P78347-1	998	96d1ff6ca122755ad7db2d0163c8c83d	62efdc60d2a3803de48217a8	SWISSMODEL	466	551	2ed2.1.A	0.7078521664292579	100.0	https://swissmodel.expasy.org/repository/uniprot/P78347.pdb?provider=swissmodel&from=466&to=551&template=2ed2.1.A	True	86
Q9HA64		309	f70c288a59922fcea3c6fd0031e8136a	62ebb81ad99392fff0ed11d4	SWISSMODEL	1	309	6oid.1.A	0.7078524840795329	41.90140914916992	https://swissmodel.expasy.org/repository/uniprot/Q9HA64.pdb?provider=swissmodel&from=1&to=309&template=6oid.1.A	True	309
Q9P1Z3		774	d03acb5d44012583d1b3ade1252adb72	62ef1175336ac024ee6c708d	SWISSMODEL	45	555	6uqf.1.A	0.7078664210571403	79.76424407958984	https://swissmodel.expasy.org/repository/uniprot/Q9P1Z3.pdb?provider=swissmodel&from=45&to=555&template=6uqf.1.A	True	511
Q86UP8	Q86UP8-1	949	26b0d1fe4f3fc2a37bd61bc63de42e66	62efb5cd785b3529d2e8c0ce	SWISSMODEL	97	192	2d9b.1.A	0.7078996742258196	81.25	https://swissmodel.expasy.org/repository/uniprot/Q86UP8.pdb?provider=swissmodel&from=97&to=192&template=2d9b.1.A	True	96
O96009		420	aa30fa14b4a0d151af1b9be368f55a1a	62ecd109231fe2f3b34f3bf8	SWISSMODEL	25	402	5mlg.1.A	0.7079131711934491	43.31550979614258	https://swissmodel.expasy.org/repository/uniprot/O96009.pdb?provider=swissmodel&from=25&to=402&template=5mlg.1.A	True	378
Q9H773		170	16563f86060996f5d43ec9fcf3753b01	632c034bbe755d03e753ed90	SWISSMODEL	21	134	6sqw.1.C	0.707913714165375	75.88235473632812	https://swissmodel.expasy.org/repository/uniprot/Q9H773.pdb?provider=swissmodel&from=21&to=134&template=6sqw.1.C	True	114
Q96CW5	Q96CW5-1	907	31b2b66f01d112df438ae9ae2dd4d16a	62ef92d1f79feab655e9d763	SWISSMODEL	245	893	7as4.1.I	0.7079199851911662	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96CW5.pdb?provider=swissmodel&from=245&to=893&template=7as4.1.I	True	649
Q96JN8	Q96JN8-1	1562	401e89b5265d7814ba82e13a948912a8	62f0e6a5ad11740e8742a737	SWISSMODEL	523	683	2e63.1.A	0.7079289836437036	49.068321228027344	https://swissmodel.expasy.org/repository/uniprot/Q96JN8.pdb?provider=swissmodel&from=523&to=683&template=2e63.1.A	True	161
Q9UHA2		77	b91117af2204a025c1e958d8ee67811b	62f011b093474f50ac4aac08	SWISSMODEL	11	73	7vrb.1.A	0.7079367328999338	49.20634841918945	https://swissmodel.expasy.org/repository/uniprot/Q9UHA2.pdb?provider=swissmodel&from=11&to=73&template=7vrb.1.A	True	63
Q6ZW76	Q6ZW76-1	656	0c20c28e257ad507d6c43c87a529424c	62ee8611499fb0082bb42e93	SWISSMODEL	16	227	5led.1.A	0.7079563712806116	30.952381134033203	https://swissmodel.expasy.org/repository/uniprot/Q6ZW76.pdb?provider=swissmodel&from=16&to=227&template=5led.1.A	True	212
Q9Y3D0		163	6409844d7c276274d90fd2d5894ea8fe	62edfc92172f116f8fdddfac	SWISSMODEL	43	159	3ux3.1.B	0.7079569698251911	57.26495742797852	https://swissmodel.expasy.org/repository/uniprot/Q9Y3D0.pdb?provider=swissmodel&from=43&to=159&template=3ux3.1.B	True	117
P56559	P56559-1	192	60488af4bcd649a6262c763f312b3c06	63044063938fb1b0b5d1ebc2	SWISSMODEL	4	179	4y0v.1.A	0.7079718133359356	45.882354736328125	https://swissmodel.expasy.org/repository/uniprot/P56559.pdb?provider=swissmodel&from=4&to=179&template=4y0v.1.A	True	176
Q14562		1220	5033b4c82aaf00648bd6f70f216ccb1d	630cc7a057c168025e4d014a	SWISSMODEL	393	1188	6icz.1.b	0.7079987716756257	100.0	https://swissmodel.expasy.org/repository/uniprot/Q14562.pdb?provider=swissmodel&from=393&to=1188&template=6icz.1.b	True	796
P12883		1935	cb98663108c95631d54abe30b4b32652	631daf5498f0783e8212e5cc	SWISSMODEL	1700	1797	5wjb.1.A	0.7080056104601682	75.51020050048828	https://swissmodel.expasy.org/repository/uniprot/P12883.pdb?provider=swissmodel&from=1700&to=1797&template=5wjb.1.A	True	98
Q9NXR1	Q9NXR1-2	335	dead6ef8685c976e443b844968f514a6	62ebb3a01ad73b0eef9afb0e	SWISSMODEL	7	166	2v71.1.C	0.7080289400802049	71.1956558227539	https://swissmodel.expasy.org/repository/uniprot/Q9NXR1.pdb?provider=swissmodel&from=7&to=166&template=2v71.1.C	True	160
Q86VE3	Q86VE3-1	695	1aa5e4de0ef9005abefe2917f5188c08	62eeb36158d24915eb85eb1e	SWISSMODEL	527	694	2jev.1.A	0.7080407704507058	59.06432723999024	https://swissmodel.expasy.org/repository/uniprot/Q86VE3.pdb?provider=swissmodel&from=527&to=694&template=2jev.1.A	True	168
O15537		224	fe232cca3bd7d214efd4fb81c2c76ead	632733a94910173b11b8977e	SWISSMODEL	58	224	3jd6.1.A	0.7080420122257298	100.0	https://swissmodel.expasy.org/repository/uniprot/O15537.pdb?provider=swissmodel&from=58&to=224&template=3jd6.1.A	True	167
Q01860	Q01860-1	360	f92f6196c8f899dad08e5cb1f8dba576	6325b0efdb1f4961d6394bad	SWISSMODEL	138	287	3l1p.1.A	0.7080645556811024	88.81578826904297	https://swissmodel.expasy.org/repository/uniprot/Q01860.pdb?provider=swissmodel&from=138&to=287&template=3l1p.1.A	True	150
Q9UL45	Q9UL45-1	172	9542fa4abe60835fd2a66b8550c287c2	62edd4d8ba5f658fd62abcd7	SWISSMODEL	63	141	6u42.439.A	0.7080729150163311	19.31818199157715	https://swissmodel.expasy.org/repository/uniprot/Q9UL45.pdb?provider=swissmodel&from=63&to=141&template=6u42.439.A	True	79
Q9H6T3	Q9H6T3-1	665	c01fccfa3fb4c049c53f6f836d764ac4	62ee91353d82dbde0f4b03cf	SWISSMODEL	541	665	6fo1.1.G	0.7080894392907519	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9H6T3.pdb?provider=swissmodel&from=541&to=665&template=6fo1.1.G	True	125
